FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.628,POINT (607701.42961126 7796098.38776603),ESCOLAS_PARTICULARES.2468.Particular.CENTRO EDUCACIONAL PASSO A PASSO,2468,CENTRO EDUCACIONAL PASSO A PASSO,Particular,RUA,VIAMAO,173,,Prado,OESTE
ESCOLAS_PARTICULARES.629,POINT (607361.18133808 7808402.54329084),ESCOLAS_PARTICULARES.2806.Particular.ESCOLA INFANTIL BATISTA BABY,2806,ESCOLA INFANTIL BATISTA BABY,Particular,RUA,VICENTE DE CARVALHO,80,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.630,POINT (610556.99847434 7794485.94597388),ESCOLAS_PARTICULARES.2668.Particular.REPUBLICA DO BABY,2668,REPUBLICA DO BABY,Particular,RUA,CONGONHAS,847,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.631,POINT (608490.97744845 7793764.58280526),ESCOLAS_PARTICULARES.2848.Particular.CRECHE COMUNITÁRIA CRESCER PARA O FUTURO,2848,CRECHE COMUNITÁRIA CRESCER PARA O FUTURO,Particular,RUA,ESPERANCA,315,,Vila Antena,OESTE
ESCOLAS_PARTICULARES.632,POINT (606621.86718435 7808391.19560063),ESCOLAS_PARTICULARES.2854.Particular.EDUCAR CENTRO EDUCACIONAL PEDAGÓGICO,2854,EDUCAR CENTRO EDUCACIONAL PEDAGÓGICO,Particular,RUA,LUIZ FERNANDO,510,,Rio Branco,VENDA NOVA
ESCOLAS_PARTICULARES.633,POINT (610317.8772356 7794497.41363967),ESCOLAS_PARTICULARES.2545.Particular.VILLA CATAVENTO,2545,VILLA CATAVENTO,Particular,RUA,PAULO AFONSO,677,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.634,POINT (610321.79401164 7794670.33844133),ESCOLAS_PARTICULARES.2247.Particular.NECTAR ESCOLA INFANTIL LTDA,2247,NECTAR ESCOLA INFANTIL LTDA,Particular,RUA,PAULO AFONSO,501,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.635,POINT (605478.38297245 7809130.87504101),ESCOLAS_PARTICULARES.2797.Particular.NÚCLEO PEDAGÓGICO BAMBOLÊ,2797,NÚCLEO PEDAGÓGICO BAMBOLÊ,Particular,RUA,RIBEIRAO PRETO,121,,Piratininga,VENDA NOVA
ESCOLAS_PARTICULARES.636,POINT (605389.12995379 7809050.50140084),ESCOLAS_PARTICULARES.2745.Particular.SISTEMA DE ENSINO EVANGÉLICO CASTELO FORTE,2745,SISTEMA DE ENSINO EVANGÉLICO CASTELO FORTE,Particular,RUA,RIBEIRAO PRETO,203,,Piratininga,VENDA NOVA
ESCOLAS_PARTICULARES.637,POINT (605668.73828802 7808797.08298343),ESCOLAS_PARTICULARES.2747.Particular.CENTRO EDUCACIONAL CANTINHO DA CRIANÇA,2747,CENTRO EDUCACIONAL CANTINHO DA CRIANÇA,Particular,RUA,ZELIA,309,,Piratininga,VENDA NOVA
ESCOLAS_PARTICULARES.638,POINT (609569.92143704 7809997.60861991),ESCOLAS_PARTICULARES.2855.Particular.CENTRO EDUCACIONAL CANTINHO DOS SABIDINHOS,2855,CENTRO EDUCACIONAL CANTINHO DOS SABIDINHOS,Particular,RUA,FRANCE JOSE CERCEAU,209,,Serra Verde,VENDA NOVA
ESCOLAS_PARTICULARES.639,POINT (603706.87876728 7789184.65503628),ESCOLAS_PARTICULARES.2124.Particular.INSTITUTO ELIZABETH TEIXEIRA DIAS,2124,INSTITUTO ELIZABETH TEIXEIRA DIAS,Particular,RUA,SIRIUS,70,,Miramar,BARREIRO
ESCOLAS_PARTICULARES.640,POINT (603740.73620396 7789198.92213226),ESCOLAS_PARTICULARES.2242.Particular.COL STA CRUZ,2242,COL STA CRUZ,Particular,RUA,SIRIUS,80,,Miramar,BARREIRO
ESCOLAS_PARTICULARES.641,POINT (611432.74012195 7792392.3921107),ESCOLAS_PARTICULARES.2041.Particular.COLEGIO COLIBRI MASTER,2041,COLEGIO COLIBRI MASTER,Particular,AVE,CELSO PORFIRIO MACHADO,1650,,Belvedere,CENTRO-SUL
ESCOLAS_PARTICULARES.642,POINT (606290.03791819 7809908.38678076),ESCOLAS_PARTICULARES.2769.Particular.INSTITUTO BARQUINHO AMARELO,2769,INSTITUTO BARQUINHO AMARELO,Particular,ALA,LIDIO DE FREITAS RAMOS,411,,Piratininga,VENDA NOVA
ESCOLAS_PARTICULARES.643,POINT (606917.23332703 7802423.82024258),ESCOLAS_PARTICULARES.2849.Particular.COLÉGIO ECCELLENTE - UNIDADE OURO PRETO,2849,COLÉGIO ECCELLENTE - UNIDADE OURO PRETO,Particular,RUA,JORNALISTA WILSON ANGELO,140,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.644,POINT (607719.44678105 7810124.29283371),ESCOLAS_PARTICULARES.2602.Particular.SENAC - CENTRO DE EDUCACAO PROFISSIONAL VENDA NOVA,2602,SENAC - CENTRO DE EDUCACAO PROFISSIONAL VENDA NOVA,Particular,AVE,LIEGE,213,,Jardim dos Comerciários,VENDA NOVA
ESCOLAS_PARTICULARES.645,POINT (610219.17447937 7792208.68950283),ESCOLAS_PARTICULARES.2694.Particular.ESCOLA CRIANCATIVA,2694,ESCOLA CRIANCATIVA,Particular,RUA,RIGEL,124,,Santa Lúcia,CENTRO-SUL
ESCOLAS_PARTICULARES.646,POINT (614541.58833841 7798378.41367336),ESCOLAS_PARTICULARES.2184.Particular.ESC INF PEQUENO PRINCIPE,2184,ESC INF PEQUENO PRINCIPE,Particular,RUA,SETE DE ABRIL,614,,Esplanada,LESTE
ESCOLAS_PARTICULARES.647,POINT (607266.64273323 7808454.75266377),ESCOLAS_PARTICULARES.2194.Particular.FAMA COLEGIO,2194,FAMA COLEGIO,Particular,RUA,CANDIDO DE FIGUEIREDO,179,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.648,POINT (609562.36824367 7794672.88792239),ESCOLAS_PARTICULARES.2419.Particular.CENTRO DE EDUCACAO JARDIM DA BOA SEMENTE,2419,CENTRO DE EDUCACAO JARDIM DA BOA SEMENTE,Particular,RUA,CESAR CAMPOS,55,,Cidade Jardim,CENTRO-SUL
ESCOLAS_PARTICULARES.649,POINT (604867.12678063 7793262.97490609),ESCOLAS_PARTICULARES.2327.Particular.CENTRO EDUCACIONAL OFICINA DA CRIANCA LTDA,2327,CENTRO EDUCACIONAL OFICINA DA CRIANCA LTDA,Particular,RUA,CAPIM BRANCO,649,,Vista Alegre,OESTE
ESCOLAS_PARTICULARES.650,POINT (612752.99874386 7799423.08103435),ESCOLAS_PARTICULARES.2566.Particular.INSTITUTO BENEFICENTE FILADELFIA,2566,INSTITUTO BENEFICENTE FILADELFIA,Particular,RUA,CONSELHEIRO LAFAIETE,1580,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.651,POINT (611842.39366657 7797316.49982285),ESCOLAS_PARTICULARES.2796.Particular.GRIAS-GRUPO DE CRIANCAS CARENTES DA VILA SAO CAETANO,2796,GRIAS-GRUPO DE CRIANCAS CARENTES DA VILA SAO CAETANO,Particular,RUA,URUCUIA,18,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.652,POINT (611846.94537262 7797319.14928356),ESCOLAS_PARTICULARES.2155.Particular.FUND DOM BOSCO ESCOLA ESPECIAL LIGIA DE SOUZA TIBO,2155,FUND DOM BOSCO ESCOLA ESPECIAL LIGIA DE SOUZA TIBO,Particular,RUA,URUCUIA,18,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.653,POINT (611827.85624308 7797274.46837823),ESCOLAS_PARTICULARES.2215.Particular.ESC BRINCAR UNID PEDAG,2215,ESC BRINCAR UNID PEDAG,Particular,RUA,URUCUIA,62,,Floresta,CENTRO-SUL
ESCOLAS_PARTICULARES.654,POINT (606173.72203855 7805484.61722623),ESCOLAS_PARTICULARES.2271.Particular.INST EDUC RECANTO DOS ANJOS,2271,INST EDUC RECANTO DOS ANJOS,Particular,RUA,CARLOS SA,96,,Santa Amélia,PAMPULHA
ESCOLAS_PARTICULARES.655,POINT (608032.42604715 7806919.08524442),ESCOLAS_PARTICULARES.2110.Particular.SISTEMA PIAGET DE ENSINO,2110,SISTEMA PIAGET DE ENSINO,Particular,RUA,DO CARMELO,150,,Santa Mônica,PAMPULHA
ESCOLAS_PARTICULARES.656,POINT (614286.13208212 7800714.21822712),ESCOLAS_PARTICULARES.2451.Particular.MAXIMUS EDUC INFANTIL UNID I,2451,MAXIMUS EDUC INFANTIL UNID I,Particular,RUA,CARMESIA,580,,Santa Inês,LESTE
ESCOLAS_PARTICULARES.657,POINT (614183.80115441 7801557.28662299),ESCOLAS_PARTICULARES.2250.Particular.INST EDUC ARCA DOS SONHOS,2250,INST EDUC ARCA DOS SONHOS,Particular,RUA,CARMESIA,1450,,Santa Inês,LESTE
ESCOLAS_PARTICULARES.658,POINT (613885.38404934 7796982.36783445),ESCOLAS_PARTICULARES.2260.Particular.INSTITUTO EDUCACIONAL IDEIA LEGAL,2260,INSTITUTO EDUCACIONAL IDEIA LEGAL,Particular,RUA,CARDOSO,149,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.659,POINT (606122.07006988 7797499.02267085),ESCOLAS_PARTICULARES.2346.Particular.INST MULTIPLO,2346,INST MULTIPLO,Particular,RUA,CARIOCA,486,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.660,POINT (610926.19790684 7798199.05018228),ESCOLAS_PARTICULARES.2697.Particular.SESI ESC MARIZA ARAUJO,2697,SESI ESC MARIZA ARAUJO,Particular,RUA,DIAMANTINA,285,,Lagoinha,NORDESTE
ESCOLAS_PARTICULARES.661,POINT (608762.28221747 7796805.11391397),ESCOLAS_PARTICULARES.2433.Particular.C INF SARGENTO MARIZETH CARDOSO DA MATA,2433,C INF SARGENTO MARIZETH CARDOSO DA MATA,Particular,RUA,DIABASE,320,,Prado,OESTE
ESCOLAS_PARTICULARES.662,POINT (605954.53100548 7807147.5887332),ESCOLAS_PARTICULARES.2726.Particular.INSTITUTO EDUCACIONAL RAIO DE SOL,2726,INSTITUTO EDUCACIONAL RAIO DE SOL,Particular,RUA,CENTRAL,1176,,Jardim Leblon,VENDA NOVA
ESCOLAS_PARTICULARES.663,POINT (606044.09736622 7806259.11957852),ESCOLAS_PARTICULARES.2518.Particular.INSTITUTO EDUCACIONAL COPACABANA,2518,INSTITUTO EDUCACIONAL COPACABANA,Particular,RUA,CENTRAL,504,,Copacabana,VENDA NOVA
ESCOLAS_PARTICULARES.664,POINT (605820.82464022 7802256.24435217),ESCOLAS_PARTICULARES.2686.Particular.COLEGIO COPBH,2686,COLEGIO COPBH,Particular,RUA,SENA MADUREIRA,455,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.665,POINT (605820.82464022 7802256.24435217),ESCOLAS_PARTICULARES.2573.Particular.COLEGIO COPBH - UNIDADE II,2573,COLEGIO COPBH - UNIDADE II,Particular,RUA,SENA MADUREIRA,455,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.666,POINT (610086.95236609 7794220.24005755),ESCOLAS_PARTICULARES.2583.Particular.ESCOLA VILA VERDE,2583,ESCOLA VILA VERDE,Particular,RUA,TEIXEIRA DE FREITAS,594,,Santo Antônio,CENTRO-SUL
ESCOLAS_PARTICULARES.667,POINT (609628.3844731 7800217.38935519),ESCOLAS_PARTICULARES.2091.Particular.ESC INF CASINHA VERDE LTDA,2091,ESC INF CASINHA VERDE LTDA,Particular,RUA,MADUREIRA,444,,Aparecida,NOROESTE
ESCOLAS_PARTICULARES.668,POINT (609473.28014189 7795687.09148419),ESCOLAS_PARTICULARES.2823.Particular.INSTITUTO EDUCACIONAL SANT'ANA,2823,INSTITUTO EDUCACIONAL SANT'ANA,Particular,RUA,MATIAS CARDOSO,304,,Santo Agostinho,CENTRO-SUL
ESCOLAS_PARTICULARES.669,POINT (606839.08746064 7805274.65996242),ESCOLAS_PARTICULARES.2376.Particular.COLEGIUM UNID STA AMELIA,2376,COLEGIUM UNID STA AMELIA,Particular,RUA,DAS CANARIAS,2171,,Santa Amélia,PAMPULHA
ESCOLAS_PARTICULARES.670,POINT (604314.30888734 7797920.60685861),ESCOLAS_PARTICULARES.2045.Particular.INST AMELIA BRAGA,2045,INST AMELIA BRAGA,Particular,RUA,GALILEU,296,,Glória,NOROESTE
ESCOLAS_PARTICULARES.671,POINT (609779.6709784 7794909.77970375),ESCOLAS_PARTICULARES.2043.Particular.COLEGIO SAO PAULO,2043,COLEGIO SAO PAULO,Particular,RUA,EDUARDO PORTO,488,,Cidade Jardim,CENTRO-SUL
ESCOLAS_PARTICULARES.672,POINT (607922.0471754 7799258.64450493),ESCOLAS_PARTICULARES.2104.Particular.ESC INF ESTRADA DO SOL,2104,ESC INF ESTRADA DO SOL,Particular,RUA,ENGENHO DE DENTRO,545,,Alto Caiçaras,NOROESTE
ESCOLAS_PARTICULARES.673,POINT (604544.00512605 7788447.795022),ESCOLAS_PARTICULARES.2341.Particular.COLEGIO SABIRACEMA,2341,COLEGIO SABIRACEMA,Particular,RUA,FLAMENGO,73,,Flávio Marques Lisboa,BARREIRO
ESCOLAS_PARTICULARES.674,POINT (607067.95086907 7808985.15470197),ESCOLAS_PARTICULARES.2654.Particular.ESCOLA CANTINHO DO CURUMIM,2654,ESCOLA CANTINHO DO CURUMIM,Particular,RUA,UBIRAJARA CAMPOS,292,,Candelária,VENDA NOVA
ESCOLAS_PARTICULARES.675,POINT (614530.40697355 7804708.85513036),ESCOLAS_PARTICULARES.2845.Particular.SEJE SISTEMA DE ENSINO JARDIM ENCANTADO,2845,SEJE SISTEMA DE ENSINO JARDIM ENCANTADO,Particular,RUA,PAPA LEAO I,40,,Ouro Minas,NORDESTE
ESCOLAS_PARTICULARES.676,POINT (602271.70605925 7790746.25717669),ESCOLAS_PARTICULARES.2000.Particular.COLEGIO CENECISTA DOMICIANO VIEIRA,2000,COLEGIO CENECISTA DOMICIANO VIEIRA,Particular,RUA,JOSE GONCALVES,550,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.677,POINT (607491.82024926 7790769.83237803),ESCOLAS_PARTICULARES.2597.Particular.VILA BURITIS SISTEMA EDUCACIONAL LTDA,2597,VILA BURITIS SISTEMA EDUCACIONAL LTDA,Particular,RUA,JORNALISTA GUILHERME APGAUA,35,,Buritis,OESTE
ESCOLAS_PARTICULARES.678,POINT (612168.14574548 7796066.34428838),ESCOLAS_PARTICULARES.2030.Particular.COLEGIO ARNALDO - UNIDADE FUNCIONARIOS,2030,COLEGIO ARNALDO - UNIDADE FUNCIONARIOS,Particular,PCA,JOAO PESSOA,200,,Funcionários,CENTRO-SUL
ESCOLAS_PARTICULARES.679,POINT (611294.0285292 7796164.79424918),ESCOLAS_PARTICULARES.2461.Particular.CASA DOS QUADRINHOS ESCOLA DE ARTES,2461,CASA DOS QUADRINHOS ESCOLA DE ARTES,Particular,AVE,JOAO PINHEIRO,277,,Boa Viagem,CENTRO-SUL
ESCOLAS_PARTICULARES.680,POINT (605268.9137898 7806966.61556976),ESCOLAS_PARTICULARES.2727.Particular.INSTITUTO EDUCACIONAL ESPAÇO CRIATIVO,2727,INSTITUTO EDUCACIONAL ESPAÇO CRIATIVO,Particular,RUA,ANDRADA E SILVA,65,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.681,POINT (612739.1374796 7802732.18747533),ESCOLAS_PARTICULARES.2743.Particular.INSTITUTO PEGAGÓGICO VALÉRIA MARINHO,2743,INSTITUTO PEGAGÓGICO VALÉRIA MARINHO,Particular,RUA,ANGATURAMA,411,,São Paulo,NORDESTE
ESCOLAS_PARTICULARES.682,POINT (611723.10103714 7794009.03304812),ESCOLAS_PARTICULARES.2649.Particular.ESCOLA LUCIA CASASANTA,2649,ESCOLA LUCIA CASASANTA,Particular,RUA,BOA ESPERANCA,319,,Sion,CENTRO-SUL
ESCOLAS_PARTICULARES.683,POINT (611815.76783534 7794552.43244075),ESCOLAS_PARTICULARES.2717.Particular.INSTITUTO EDUCACIONAL MALA MATTIANA,2717,INSTITUTO EDUCACIONAL MALA MATTIANA,Particular,RUA,CALDAS,99,,Carmo,CENTRO-SUL
ESCOLAS_PARTICULARES.684,POINT (611746.7171352 7793859.66345187),ESCOLAS_PARTICULARES.2648.Particular.JARDIM,2648,JARDIM,Particular,RUA,CANADA,80,,Sion,CENTRO-SUL
ESCOLAS_PARTICULARES.685,POINT (614998.2761789 7805508.82229936),ESCOLAS_PARTICULARES.2785.Particular.CENTRO EDUCACIONAL MUNDO DA CRIANÇA,2785,CENTRO EDUCACIONAL MUNDO DA CRIANÇA,Particular,RUA,DOM AQUINO,271,,Belmonte,NORDESTE
ESCOLAS_PARTICULARES.686,POINT (605962.76860393 7806774.65464285),ESCOLAS_PARTICULARES.2434.Particular.CENTRO PEDAGOGICO CRIANCA FELIZ,2434,CENTRO PEDAGOGICO CRIANCA FELIZ,Particular,RUA,DOM SEBASTIAO LEME,351,,Copacabana,VENDA NOVA
ESCOLAS_PARTICULARES.687,POINT (606822.89262244 7807712.76369347),ESCOLAS_PARTICULARES.2842.Particular.INSTITUTO SANTA MÔNICA,2842,INSTITUTO SANTA MÔNICA,Particular,RUA,DONA BINA,58,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.688,POINT (606780.97075006 7807753.42541694),ESCOLAS_PARTICULARES.2832.Particular.BERÇÁRIO CRECHE COMPANHIA DA CRIANÇA,2832,BERÇÁRIO CRECHE COMPANHIA DA CRIANÇA,Particular,RUA,DONA BINA,121,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.689,POINT (607683.8824546 7798866.0844094),ESCOLAS_PARTICULARES.2128.Particular.INST DIMENSAO,2128,INST DIMENSAO,Particular,RUA,TEOTONIO MACIEL,64,,Caiçaras,NOROESTE
ESCOLAS_PARTICULARES.690,POINT (603319.00025048 7795243.3439638),ESCOLAS_PARTICULARES.2730.Particular.ESCOLA INFANTIL CASTELINHO DE CRISTAL,2730,ESCOLA INFANTIL CASTELINHO DE CRISTAL,Particular,RUA,MATIAS AIRES,515,,Santa Maria,OESTE
ESCOLAS_PARTICULARES.691,POINT (615383.92607078 7799543.33655669),ESCOLAS_PARTICULARES.2131.Particular.ESCOLINHA BEM ME QUER SAO GERALDO,2131,ESCOLINHA BEM ME QUER SAO GERALDO,Particular,RUA,TUCUMAN,482,,São Geraldo,LESTE
ESCOLAS_PARTICULARES.692,POINT (608306.5838783 7796544.0970432),ESCOLAS_PARTICULARES.2249.Particular.ESCOLA EDUCACIONAL SER CRIANCA,2249,ESCOLA EDUCACIONAL SER CRIANCA,Particular,RUA,TURMALINA,264,,Prado,OESTE
ESCOLAS_PARTICULARES.693,POINT (612886.35878366 7795914.56518258),ESCOLAS_PARTICULARES.2665.Particular.FABRICA DE SONHOS,2665,FABRICA DE SONHOS,Particular,RUA,VISCONDE DE TAUNAY,224,,São Lucas,CENTRO-SUL
ESCOLAS_PARTICULARES.694,POINT (606619.27798924 7795978.4421806),ESCOLAS_PARTICULARES.2284.Particular.NOSSA ESCOLA,2284,NOSSA ESCOLA,Particular,RUA,ZURICK,505,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.695,POINT (606618.80797611 7795968.46421159),ESCOLAS_PARTICULARES.2652.Particular.INSTITUTO DE INFANCIA SAO GERALDO MAGELA,2652,INSTITUTO DE INFANCIA SAO GERALDO MAGELA,Particular,RUA,ZURICK,517,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.696,POINT (602001.06920362 7799331.52966936),ESCOLAS_PARTICULARES.2554.Particular.INSTITUTO DE EDUCACAO TEMPO DE DESCOBRIR,2554,INSTITUTO DE EDUCACAO TEMPO DE DESCOBRIR,Particular,RUA,MONSENHOR JOAO MARTINS,1507,,Coqueiros,NOROESTE
ESCOLAS_PARTICULARES.697,POINT (606168.0159143 7792145.06245393),ESCOLAS_PARTICULARES.2702.Particular.CENTRO INFANTIL BONEQUINHO DOCE,2702,CENTRO INFANTIL BONEQUINHO DOCE,Particular,RUA,FERNANDO CANDIDO DE SOUZA,215,,Estrela do Oriente,OESTE
ESCOLAS_PARTICULARES.698,POINT (613371.1649532 7796870.05069627),ESCOLAS_PARTICULARES.2622.Particular.CENTRO DE EDUCAÇÃO INFANTIL CANTINHO FELIZ,2622,CENTRO DE EDUCAÇÃO INFANTIL CANTINHO FELIZ,Particular,RUA,EXPEDICIONARIO NILO SEABRA,85,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.699,POINT (611940.56044291 7801355.08777998),ESCOLAS_PARTICULARES.2153.Particular.AME ASSIST AO MENOR ESPECIALIZADA,2153,AME ASSIST AO MENOR ESPECIALIZADA,Particular,RUA,MAURA,749,,Ipiranga,NORDESTE
ESCOLAS_PARTICULARES.700,POINT (609412.45054852 7808144.49581565),ESCOLAS_PARTICULARES.2802.Particular.INSTITUTO PEGAGÓGICO JANELINHA DO SABER,2802,INSTITUTO PEGAGÓGICO JANELINHA DO SABER,Particular,RUA,SANTO ANTONIO,400,,São João Batista,VENDA NOVA
ESCOLAS_PARTICULARES.701,POINT (611148.04410178 7794196.34492133),ESCOLAS_PARTICULARES.2757.Particular.ESCOLA INFANTIL MANIA DE CRIANÇA,2757,ESCOLA INFANTIL MANIA DE CRIANÇA,Particular,RUA,SAO ROMAO,22,,São Pedro,CENTRO-SUL
ESCOLAS_PARTICULARES.702,POINT (610659.22220607 7797106.80250613),ESCOLAS_PARTICULARES.2188.Particular.ESCOLA DE ENFERMAGEM SAUDE E VIDA,2188,ESCOLA DE ENFERMAGEM SAUDE E VIDA,Particular,RUA,DOS TAMOIOS,666,,Centro,CENTRO-SUL
ESCOLAS_PARTICULARES.703,POINT (610880.07065385 7795600.73906098),ESCOLAS_PARTICULARES.2663.Particular.COLEGIO METODISTA IZABELA HENDRIX,2663,COLEGIO METODISTA IZABELA HENDRIX,Particular,RUA,TOMAZ GONZAGA,150,,Lourdes,CENTRO-SUL
ESCOLAS_PARTICULARES.704,POINT (608701.9556206 7796225.26194116),ESCOLAS_PARTICULARES.2810.Particular.CANTINHO DO SABER,2810,CANTINHO DO SABER,Particular,RUA,TURQUESA,344,,Prado,OESTE
ESCOLAS_PARTICULARES.705,POINT (606812.06582888 7792654.86868435),ESCOLAS_PARTICULARES.2286.Particular.INST EDUC EDEL QUINN,2286,INST EDUC EDEL QUINN,Particular,RUA,CIPRESTE,390,,Marajó,OESTE
ESCOLAS_PARTICULARES.706,POINT (612271.34248685 7794124.65951269),ESCOLAS_PARTICULARES.2006.Particular.COLEGIO ARNALDO - UNIDADE ANCHIETA,2006,COLEGIO ARNALDO - UNIDADE ANCHIETA,Particular,RUA,VITORIO MARCOLA,360,,Anchieta,CENTRO-SUL
ESCOLAS_PARTICULARES.707,POINT (612084.78850549 7794317.26030936),ESCOLAS_PARTICULARES.2272.Particular.TRILHA DA CRIANCA CENTRO EDUCACIONAL,2272,TRILHA DA CRIANCA CENTRO EDUCACIONAL,Particular,RUA,VITORIO MARCOLA,105,,Cruzeiro,CENTRO-SUL
ESCOLAS_PARTICULARES.708,POINT (604382.97203279 7808458.91181719),ESCOLAS_PARTICULARES.2816.Particular.SISTEMA MASTER DE ENSINO,2816,SISTEMA MASTER DE ENSINO,Particular,PCA,UM MIL E SEISCENTOS,80,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.709,POINT (606027.14391035 7802011.74411948),ESCOLAS_PARTICULARES.2537.Particular.INSTITUTO PEDAGOGICO PEQUENO APRENDIZ,2537,INSTITUTO PEDAGOGICO PEQUENO APRENDIZ,Particular,RUA,PASCHOAL CARLOS MAGNO,85,,Ouro Preto,PAMPULHA
ESCOLAS_PARTICULARES.710,POINT (614908.66858894 7802942.42468215),ESCOLAS_PARTICULARES.2377.Particular.INST EDUC ANJOS DA TERRA,2377,INST EDUC ANJOS DA TERRA,Particular,RUA,MARIO SALUSTIANO,153,,Goiânia,NORDESTE
ESCOLAS_PARTICULARES.711,POINT (610997.50796832 7799916.42061651),ESCOLAS_PARTICULARES.2042.Particular.JD DE INF JOINHA,2042,JD DE INF JOINHA,Particular,RUA,ITU,301,,Renascença,NORDESTE
ESCOLAS_PARTICULARES.712,POINT (605829.94454401 7797052.13363382),ESCOLAS_PARTICULARES.2054.Particular.COLEGIO SANTA MARIA CORACAO EUCARISTICO,2054,COLEGIO SANTA MARIA CORACAO EUCARISTICO,Particular,RUA,ITUTINGA,240,,Minas Brasil,NOROESTE
ESCOLAS_PARTICULARES.713,POINT (605423.72193661 7793473.3844846),ESCOLAS_PARTICULARES.2623.Particular.ESCOLA INFANTIL ALBERT EINSTEIN,2623,ESCOLA INFANTIL ALBERT EINSTEIN,Particular,RUA,HERCULANO MOURAO SALAZAR,30,,Vila Vista Alegre,OESTE
ESCOLAS_PARTICULARES.714,POINT (613228.47061766 7796218.29335959),ESCOLAS_PARTICULARES.2007.Particular.C DE EDUC INF ALGODAO DOCE,2007,C DE EDUC INF ALGODAO DOCE,Particular,RUA,JUIZ COSTA VAL,183,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.715,POINT (615310.76069434 7807336.99018108),ESCOLAS_PARTICULARES.2065.Particular.ESCOLINHA RECANTO ALEGRE,2065,ESCOLINHA RECANTO ALEGRE,Particular,RUA,SERRA DOS ORGAOS,586,,Ribeiro de Abreu,NORDESTE
ESCOLAS_PARTICULARES.716,POINT (604275.51218993 7809119.60733453),ESCOLAS_PARTICULARES.2858.Particular.CENTRO PEDAGÓGICO CASA VERDE,2858,CENTRO PEDAGÓGICO CASA VERDE,Particular,RUA,JOSUE MARTINS DE SOUZA,941,,Lagoa,VENDA NOVA
ESCOLAS_PARTICULARES.717,POINT (604275.51218993 7809119.60733453),ESCOLAS_PARTICULARES.2693.Particular.CENTRO PEDAGOGICO CASA VERDE,2693,CENTRO PEDAGOGICO CASA VERDE,Particular,RUA,JOSUE MARTINS DE SOUZA,941,,Lagoa,VENDA NOVA
ESCOLAS_PARTICULARES.718,POINT (610462.69899897 7799378.11018803),ESCOLAS_PARTICULARES.2645.Particular.INSTITUTO INFANTIL RECREAR LTDA,2645,INSTITUTO INFANTIL RECREAR LTDA,Particular,RUA,CAETANO MARQUES,130,,São Cristóvão,NORDESTE
ESCOLAS_PARTICULARES.719,POINT (606987.8919668 7791407.11266148),ESCOLAS_PARTICULARES.2483.Particular.COLEGIO SES,2483,COLEGIO SES,Particular,RUA,ANIBAL TEOTONIO,22,,Palmeiras,OESTE
ESCOLAS_PARTICULARES.720,POINT (613954.59142052 7793037.61077831),ESCOLAS_PARTICULARES.2086.Particular.ESC BALAO VERMELHO,2086,ESC BALAO VERMELHO,Particular,RUA,MANUEL TEIXEIRA DE SALES,140,,Mangabeiras,CENTRO-SUL
ESCOLAS_PARTICULARES.721,POINT (603467.38646555 7796894.37574498),ESCOLAS_PARTICULARES.2373.Particular.INST PEDAG OFICINA DO SABER,2373,INST PEDAG OFICINA DO SABER,Particular,RUA,EMILIO CARAM,15,,Califórnia,NOROESTE
ESCOLAS_PARTICULARES.722,POINT (604883.86584455 7808386.44656728),ESCOLAS_PARTICULARES.2805.Particular.NÚCLEO PEDAGÓGICO CHAPEUZINHO VERMELHO,2805,NÚCLEO PEDAGÓGICO CHAPEUZINHO VERMELHO,Particular,RUA,SARAH CARVALHO MACHADO,180,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.723,POINT (604718.62737071 7809888.31086715),ESCOLAS_PARTICULARES.2755.Particular.IEMA,2755,IEMA,Particular,RUA,PAQUETA,296,,Lagoinha Leblon,VENDA NOVA
